id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
80405;;Premier Jt4 All Road U9 Schwarz;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>Visier klar & kratzfest</li><li>DD-Verschluss</li><li>Gewicht ca. 1.350g</li><li>Prüfung ece 22-05</li><li>Material: Dyneema-Carbon-Aramidic</li><li>Innenfutter: Hochwertig</li><li>Wangenpolster waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80406;;Premier Jt4 All Road U8 Weiss;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>Visier klar & kratzfest</li><li>DD-Verschluss</li><li>Gewicht ca. 1.350g</li><li>Prüfung ece 22-05</li><li>Material: Dyneema-Carbon-Aramidic</li><li>Innenfutter: Hochwertig</li><li>Wangenpolster waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80407;;Rocc 480 Weiss/Schwarz/Silber;;;;;;;;;;;;;;;;;;;;;;;;;;;<p>Der <strong>Integralhelm (Vollvisierhelm)</strong> ist eine geschlossene Bauart von Helmen.</p>;<ul><li>Integrierte Sonnenblende</li><li>Visier klar & kratzfest mit Sicherung</li><li>Kinnwindabweiser und Nasenspoiler abnehmbar</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Schloss Quick Release</li><li>Gewicht ca. 1.450 g</li><li>Prüfung ece 22-05</li><li>Material: ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80408;;Rocc 484 Schwarz Matt/Grün;;;;;;;;;;;;;;;;;;;;;;;;;;;<p>Der <strong>Integralhelm (Vollvisierhelm)</strong> ist eine geschlossene Bauart von Helmen.</p>;<ul><li>Integriertes Sonnenvisier</li><li>Visier klar & kratzfest mit Sicherung</li><li>Kinnwindabweiser und Nasenspoiler abnehmbar</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.500 g</li><li>Prüfung ece 22-05</li><li>Material: ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80409;;Kabuto Ibuki Aluminium Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>2 Helmschalengrössen</li><li>intergriertes Sonnenvisier</li><li>Visier klar mit Pinlock® 100% MAX VISION</li><li>Kinn und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.640 g</li><li>Prüfung ece 22-05</li><li>G-Slit Brillenöffnung</li><li>Material: Advanced Composite Technology (ACT)</li><li>Innenfutter: antibakteriell - herausnehmbar - waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80410;;Kabuto Ibuki Black Metallic;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>2 Helmschalengrössen</li><li>intergriertes Sonnenvisier</li><li>Visier klar mit Pinlock® 100% MAX VISION</li><li>Kinn und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.640 g</li><li>Prüfung ece 22-05</li><li>G-Slit Brillenöffnung</li><li>Material: Advanced Composite Technology (ACT)</li><li>Innenfutter: antibakteriell - herausnehmbar - waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80411;;Kabuto Ibuki Flash Yellow;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>2 Helmschalengrössen</li><li>intergriertes Sonnenvisier</li><li>Visier klar mit Pinlock® 100% MAX VISION</li><li>Kinn und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.640 g</li><li>Prüfung ece 22-05</li><li>G-Slit Brillenöffnung</li><li>Material: Advanced Composite Technology (ACT)</li><li>Innenfutter: antibakteriell - herausnehmbar - waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80412;;Kabuto Ibuki Pearl White;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>2 Helmschalengrössen</li><li>intergriertes Sonnenvisier</li><li>Visier klar mit Pinlock® 100% MAX VISION</li><li>Kinn und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.640 g</li><li>Prüfung ece 22-05</li><li>G-Slit Brillenöffnung</li><li>Material: Advanced Composite Technology (ACT)</li><li>Innenfutter: antibakteriell - herausnehmbar - waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80413;;Kabuto Ibuki Flat Royal Gunmetal;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>2 Helmschalengrössen</li><li>intergriertes Sonnenvisier</li><li>Visier klar mit Pinlock® 100% MAX VISION</li><li>Kinn und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.640 g</li><li>Prüfung ece 22-05</li><li>G-Slit Brillenöffnung</li><li>Material: Advanced Composite Technology (ACT)</li><li>Innenfutter: antibakteriell - herausnehmbar - waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80414;;Kabuto Ibuki Flat Black;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>2 Helmschalengrössen</li><li>intergriertes Sonnenvisier</li><li>Visier klar mit Pinlock® 100% MAX VISION</li><li>Kinn und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.640 g</li><li>Prüfung ece 22-05</li><li>G-Slit Brillenöffnung</li><li>Material: Advanced Composite Technology (ACT)</li><li>Innenfutter: antibakteriell - herausnehmbar - waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80415;;Rocc 680 Metallic Schwarz;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>Integrierte Sonnenblende</li><li>Visier klar & kratzfest</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.550 g</li><li>Prüfung ece 22-05</li><li>Material: ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80416;;Rocc 680 Titan Matt;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>2 Helmschalengrössen</li><li>integriertes Sonnenvisier</li><li>Visier klar & kratzfest</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.550 g</li><li>Prüfung ece 22-05</li><li>Material: ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80417;;Rocc 680 Silber Matt;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>Integrierte Sonnenblende</li><li>Visier klar & kratzfest</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.550 g</li><li>Prüfung ece 22-05</li><li>Material: ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80418;;Rocc 680 Weiss Matt;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>2 Helmschalengrössen</li><li>integriertes Sonnenvisier</li><li>Visier klar & kratzfest</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.550 g</li><li>Prüfung ece 22-05</li><li>Material: ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80419;;Rocc 680 Weiss;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>Integrierte Sonnenblende</li><li>Visier klar & kratzfest</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.550 g</li><li>Prüfung ece 22-05</li><li>Material: ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80420;;Rocc 680 Neon/Orange;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>Integrierte Sonnenblende</li><li>Visier klar & kratzfest</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.550 g</li><li>Prüfung ece 22-05</li><li>Material: ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80421;;Rocc 680 Neon/Gelb;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>Integrierte Sonnenblende</li><li>Visier klar & kratzfest</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.550 g</li><li>Prüfung ece 22-05</li><li>Material: ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80422;;Rocc 680 Schwarz Matt;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>2 Helmschalengrössen</li><li>integriertes Sonnenvisier</li><li>Visier klar & kratzfest</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.550 g</li><li>Prüfung ece 22-05</li><li>Material: ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80423;;Rocc 681 Schwarz Matt/Rot;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>2 Helmschalengrössen</li><li>integriertes Sonnenvisier</li><li>Visier klar & kratzfest</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.550 g</li><li>Prüfung ece 22-05</li><li>Material: ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80424;;Rocc 681 Schwarz Matt/Silber;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>2 Helmschalengrössen</li><li>integriertes Sonnenvisier</li><li>Visier klar & kratzfest</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.550 g</li><li>Prüfung ece 22-05</li><li>Material: ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80425;;Rocc 690 Full Carbon;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;<ul><li>2 Helmschalengrössen</li><li>integriertes Sonnenvisier</li><li>Visier klar & kratzfest</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Verschluss Quick Release</li><li>Gewicht ca. 1.370 g</li><li>Prüfung ece 22-05</li><li>Material: Kopfschale Carbon</li><li>Kinnteil ABS</li><li>Innenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80426;;Rocc 620 Schwarz mat;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;"<p><strong>Ausstattung</strong></p><ul><li>hochwertiges, herausnehm- und waschbares Innenfutter</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Entlüftung hinten</li><li>Kinnwindabweiser und Nasenspoiler abnehmbar</li><li>Kinnriemenschnellverschluss</li><li>UV-Schutzlackierung</li><li>Homologiert nach ECE 22-05</li></ul><br><p><strong>Material</strong></p><ul><li>ABS</li></ul><br><p><strong>Visier</strong></p><ul><li>klar, kratzfest</li><li>
integrierte Sonnenblende</li></ul>";;;;;;;;;;;;;;;;;;;;;;;;
80427;;Rocc 620 Schwarz;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;"<p><strong>Ausstattung</strong></p><ul><li>hochwertiges, herausnehm- und waschbares Innenfutter</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Entlüftung hinten</li><li>Kinnwindabweiser und Nasenspoiler abnehmbar</li><li>Kinnriemenschnellverschluss</li><li>UV-Schutzlackierung</li><li>Homologiert nach ECE 22-05</li></ul><br><p><strong>Material</strong></p><ul><li>ABS</li></ul><br><p><strong>Visier</strong></p><ul><li>klar, kratzfest</li><li>
integrierte Sonnenblende</li></ul>";;;;;;;;;;;;;;;;;;;;;;;;
80428;;Rocc 620 Titan metallic;;;;;;;;;;;;;;;;;;;;;;;;;;;<p><strong>Klapphelme</strong> bieten etwas mehr Komfort als Integralhelme, dabei sind sie ebenfalls sehr sicher und vor allem für Brillenträger zu empfehlen.</p>;"<p><strong>Ausstattung</strong></p><ul><li>hochwertiges, herausnehm- und waschbares Innenfutter</li><li>regulierbare Kinn- und Kopfbelüftung</li><li>Entlüftung hinten</li><li>Kinnwindabweiser und Nasenspoiler abnehmbar</li><li>Kinnriemenschnellverschluss</li><li>UV-Schutzlackierung</li><li>Homologiert nach ECE 22-05</li></ul><br><p><strong>Material</strong></p><ul><li>ABS</li></ul><br><p><strong>Visier</strong></p><ul><li>klar, kratzfest</li><li>
integrierte Sonnenblende</li></ul>";;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
